complaints,label
"No entiendo por qué los baños siempre están sucios. ¡Deberían limpiarlos más seguido, es un asco!",1
Sugiero que creen un grupo de apoyo para estudiantes con problemas de salud mental. ¡Es un tema importante!,3
¿Podrían poner más parqueaderos para bicicletas en la universidad? Es difícil encontrar un lugar seguro para dejarla.,2
Propongo que hagan un programa de reciclaje más eficiente en el campus. ¡Hay muy pocos puntos ecológicos!,3
Reclamo formalmente por la falta de enchufes en el salón 205. ¡Siempre me quedo sin batería en el portátil!,4
Me molesta que la fila para pagar la matrícula sea tan larga y demorada. ¡Deberían habilitar más cajas!,1
No me parece justo que los profesores lleguen tarde a clase y nos hagan perder el tiempo. ¡Es una falta de respeto!,1
Presento un reclamo formal por el acoso que sufrí por parte de un compañero de clase. ¡Esto no puede quedar impune!,4
"Me parece injusto que cobren por el carnet estudiantil cada semestre. ¡Ya pagamos matrícula, no es justo!",1
Me parece terrible que no haya suficientes computadores disponibles en la sala de informática. ¡Siempre tengo que esperar!,1
Me quejo de que los ascensores siempre estén dañados. ¡Tengo que subir escaleras con todos los libros!,1
Sugiero que organicen más eventos deportivos en el campus. ¡Necesitamos desestresarnos y hacer ejercicio!,3
Estoy harto de que la comida de la cafetería sea tan cara y de mala calidad. ¡Necesitamos opciones más saludables y económicas!,1
Sugiero que creen un programa de voluntariado para estudiantes que quieran ayudar a la comunidad. ¡Sería muy gratificante!,3
Quisiera saber si la universidad tiene convenios con empresas para hacer prácticas profesionales. ¡Necesito experiencia laboral!,2
Exijo una explicación por el cobro injustificado de un seguro estudiantil que nunca solicité. ¡Quiero que me devuelvan mi dinero!,4
Me gustaría saber si la universidad ofrece algún tipo de apoyo para estudiantes con discapacidad. ¡Es importante la inclusión!,2
Estoy indignado con el precio de las fotocopias en la universidad. ¡Es más caro que en la calle!,1
¿Podrían mejorar la señalización en el campus? A veces me pierdo buscando un salón.,2
Sugiero que creen un programa de mentorías entre estudiantes de semestres avanzados y los que recién ingresan. ¡Sería de gran ayuda!,3
Estoy harto de que el internet en la biblioteca sea más lento que una tortuga. ¡No puedo hacer mis trabajos así!,1
Presento un reclamo formal por la discriminación que sufrí por parte de un profesor. ¡No voy a permitir que me traten así!,4
Reclamo que no me hayan dado respuesta a la solicitud de traslado de jornada que presenté hace un mes. ¡Necesito una solución!,4
Quisiera saber si la universidad ofrece algún tipo de descuento en el transporte público para los estudiantes. ¡Sería genial!,2
¿Podrían habilitar más salas de estudio grupales en la biblioteca? Siempre están llenas y necesitamos un espacio para trabajar.,2
"Por favor, podrían mejorar la iluminación en los pasillos; en la noche da mucho miedo caminar por ahí y se ve muy oscuro, ¡seguridad ante todo!",2
"Exijo que me revisen el examen de admisión; estoy seguro de que respondí correctamente muchas preguntas y merezco una oportunidad, ¡no me rindan!",4
Quisiera solicitar que pongan más mesas y sillas en las zonas comunes; siempre es difícil encontrar un lugar para sentarse a estudiar o comer algo.,2
Sugiero que hagan campañas de concientización sobre el reciclaje; es importante cuidar el medio ambiente y promover prácticas sostenibles en la universidad.,3
Estoy harto de que la biblioteca cierre tan temprano; los que trabajamos y estudiamos no tenemos tiempo de ir en el día y necesitamos ese espacio en la noche.,1
"Estoy harto de que el internet en la biblioteca sea más lento que una tortuga; no puedo ni cargar un video de YouTube para investigar, ¡esto es el colmo!",1
"Reclamo que no me hayan dado la beca que me prometieron; cumplí con todos los requisitos y mi promedio es excelente, ¡esto es discriminación!",4
"Reclamo que no me hayan respondido mi correo electrónico con una solicitud importante; llevo esperando semanas y nadie me da una solución, ¡qué negligencia!",4
Necesito que me informen sobre las opciones de financiación para el próximo semestre; la verdad estoy preocupado porque no sé cómo voy a pagar la matrícula.,2
"Por favor, podrían habilitar más puntos de recarga para los celulares; siempre me quedo sin batería en medio de las clases, ¡es un caos total!",2
"Me molesta que los salones siempre estén sucios y con los pupitres rayados; parece que nadie se preocupa por mantener las instalaciones en buen estado, ¡qué asco!",1
"Sería genial que implementaran un sistema de tutorías entre estudiantes; los alumnos más avanzados podrían ayudar a los que tienen dificultades, ¡solidaridad universitaria!",3
"Sería bacano que organizaran fiestas temáticas en la universidad; sería una forma de divertirnos y relajarnos después de tanto estudio, ¡pónganle ambiente a esto!",3
"Me fastidia que los vigilantes siempre sean tan groseros y desconfiados; parece que todos fuéramos delincuentes, ¡un poquito de amabilidad no les vendría mal!",1
Quiero saber si puedo homologar unas materias que cursé en otra universidad; necesito avanzar en mi carrera y no quiero repetir lo que ya sé.,2
"Profe, necesito que explique de nuevo lo de la integral definida, porque la verdad no entendí ni papa en la clase pasada, y el parcial es la semana que viene.",2
Propongo que hagan un huerto urbano en la universidad; sería una forma de aprender sobre agricultura y producir alimentos frescos y saludables.,3
"Me indigna que los profesores no usen plataformas virtuales para subir el material de clase; todo es por correo y se vuelve un caos, ¡modernícense!",1
"Me fastidia que los computadores del laboratorio siempre estén dañados; nunca puedo hacer mis trabajos y pierdo mucho tiempo, ¡inviertan en equipos nuevos!",1
"Me quejo de que la comida de la cafetería siempre sea la misma; ya estoy aburrido de comer arroz con pollo todos los días, ¡necesitamos variedad!",1
"Sugiero que creen un programa de intercambio con universidades extranjeras; sería una experiencia enriquecedora para todos los estudiantes, ¡apoyo total!",3
Propongo que hagan un festival de música con bandas locales; sería una forma de apoyar el talento regional y crear un ambiente más chévere en la universidad.,3
"Reclamo que me hayan cobrado una multa por un libro que devolví a tiempo; tengo el recibo y puedo demostrarlo, ¡quiero que me quiten ese cargo injusto!",4
"Me gustaría saber si puedo cambiarme de grupo en la clase de inglés; el profesor que me tocó explica muy mal y no entiendo nada, ¡ayuda urgente!",2
"Propongo que hagan un club de lectura en la universidad; sería una forma de fomentar el hábito de leer y discutir sobre libros interesantes, ¡me apunto!",3
Propongo que hagan talleres de cocina saludable para estudiantes; aprender a comer bien es fundamental para rendir en la universidad y cuidar nuestra salud.,3
"Me molesta que siempre haya tanto ruido en la biblioteca; la gente habla por teléfono y no deja concentrar a los demás, ¡un poco de respeto, por favor!",1
Sugiero que creen un grupo de apoyo para estudiantes con problemas de ansiedad y estrés; la vida universitaria es muy dura y necesitamos ayuda psicológica.,3
"Exijo que revisen mi nota de cálculo; estoy seguro de que resolví bien el último ejercicio, y me calificaron como si no hubiera hecho nada, ¡qué injusticia!",4
"Presento un reclamo formal por la actitud grosera de la señora de la cafetería; me trató muy mal cuando le pedí un tinto, como si me estuviera haciendo un favor.",4
"Exijo que me reconsideren la nota del trabajo final; me esforcé mucho y merezco una mejor calificación, ¡no es justo que me hayan puesto tan poco!",4
"Me revienta que los precios de la cafetería sean tan caros; un simple sándwich cuesta más que un almuerzo en la calle, ¡abuso total!",1
"Reclamo que me hayan bajado puntos por llegar tarde a clase; el profesor no tuvo en cuenta que el bus se demoró por un trancón, ¡qué injusticia!",4
"Sugiero que implementen un sistema de bicicletas compartidas en el campus; sería una forma ecológica y eficiente de moverse entre edificios, ¡piénsenlo!",3
"Exijo que me den una justificación válida por la cancelación del evento al que me había inscrito; me quedé esperando y nunca llegó nadie, ¡me siento engañado!",4
Necesito que me asesoren sobre cómo hacer mi hoja de vida y prepararme para las entrevistas de trabajo; estoy buscando empleo y no sé por dónde empezar.,2
"Me revienta que los baños de hombres siempre estén inundados; parece que nadie se preocupa por arreglar las fugas, ¡qué desastre!",1
"Me indigna que los baños siempre estén sin papel higiénico ni jabón; es una falta de respeto hacia los estudiantes, ¡pónganse las pilas!",1
Quisiera pedir que amplíen el horario de atención de la biblioteca los fines de semana; muchos estudiamos y necesitamos ese espacio para concentrarnos.,2
"Exijo que me devuelvan el dinero del curso al que me inscribí y nunca se dictó; me siento estafado y no pienso quedarme callado, ¡esto no se va a quedar así!",4
"Reclamo que no me hayan dado la oportunidad de presentar el examen supletorio; tenía una excusa válida y no me dejaron hacerlo, ¡qué falta de consideración!",4
"Me indigna que los profesores lleguen tarde a las clases; nos hacen perder el tiempo y no nos dan el contenido completo, ¡falta de profesionalismo total!",1
"Me quejo de que los profesores nunca suben las diapositivas de las clases; es imposible tomar apuntes y entender todo al mismo tiempo, ¡ayuda por favor!",1
Quiero solicitar acceso al laboratorio de física fuera del horario de clases; necesito practicar para el examen y no tengo tiempo en otro momento.,2
"Sería genial que la universidad organizara más talleres de habilidades blandas, como comunicación efectiva o liderazgo, nos servirían un montón para el futuro.",3
Necesito que me expliquen cómo funciona el sistema de créditos académicos; estoy confundido y no sé cómo elegir las materias para el próximo semestre.,2
Me gustaría saber si hay algún programa de voluntariado en la universidad; quiero ayudar a la comunidad y poner en práctica mis conocimientos.,2
"Sería bacano que organizaran torneos de videojuegos entre facultades; sería una forma divertida de integrarnos y competir sanamente, ¿qué tal un FIFA?",3
"Exijo que me indemnicen por el robo de mi bicicleta en el parqueadero de la universidad; no había vigilancia y nadie se hizo responsable, ¡quiero una solución!",4
"Quisiera saber si hay alguna posibilidad de que abran más cupos para la electiva de programación, porque me quedé por fuera y me interesa mucho esa materia.",2
"Reclamo la falta de recursos para estudiantes con discapacidades, como rampas en todos los edificios y materiales en braille.",4
"Quisiera que hubiera un espacio dedicado para los estudiantes de posgrado, donde podamos estudiar y trabajar en nuestros proyectos.",2
"Me molesta muchísimo que los baños del edificio de ingenierías siempre estén sucios, ¡es un asco!",1
"Sugiero que pongan más bebederos de agua en el campus, especialmente en los edificios más alejados, ¡uno se deshidrata!",3
"Creo que deberían crear una aplicación móvil para la universidad, con información sobre horarios, eventos y noticias.",3
"Propongo que organicen más eventos culturales en el campus, como conciertos o obras de teatro, para hacer la vida universitaria más divertida.",3
"Quisiera saber si van a abrir más cupos para la clase de cálculo avanzado, porque está full y necesito tomarla este semestre.",2
"Creo que sería útil tener un buzón de sugerencias anónimo, para que podamos expresar nuestras opiniones sin miedo a represalias.",3
"Estoy harto de que siempre haya obras en el campus, es imposible estudiar con tanto ruido y polvo.",1
"Necesito que me expliquen el proceso para homologar materias, no entiendo nada y la información en la página web es confusa.",2
"Presento una queja formal por el plagio en el trabajo de un compañero, lo copió de internet y el profesor no hizo nada al respecto.",4
"Exijo que me reembolsen el dinero del curso de verano que no pude tomar por enfermedad, presenté el certificado médico y no me han dado respuesta.",4
"Quisiera saber si hay descuentos para estudiantes en el transporte público, sería de gran ayuda para ahorrar dinero.",2
"Estoy muy molesto porque no hay suficientes enchufes cerca de las mesas en la biblioteca, y siempre tengo que buscar un lugar cerca de la pared.",1
"Sugiero que organicen talleres de preparación para entrevistas de trabajo, para que estemos mejor preparados para el mundo laboral.",3
"Sería genial que crearan un club de lectura, para discutir libros y conocer gente con mis mismos intereses.",3
"Solicito información sobre los programas de intercambio estudiantil, quiero saber cuáles son los requisitos y las universidades disponibles.",2
"Sería bueno que ofrecieran clases de yoga o meditación en el campus, para reducir el estrés y mejorar nuestra salud mental.",3
"Presento una queja formal por el mal estado de las canchas deportivas, están llenas de huecos y es peligroso jugar ahí.",4
"Quisiera que implementaran un sistema de tutorías entre estudiantes, para ayudarnos con las materias más difíciles, ¡sería genial!",2
"Sugiero que organicen más actividades al aire libre, como caminatas o picnics, para conocer gente y disfrutar del campus.",3
"Necesito que habiliten más computadores en la sala de informática, porque siempre están ocupados y no puedo hacer mis trabajos.",2
"Estoy indignado con el servicio de transporte universitario, siempre llega tarde y está lleno, ¡es un caos total!",1
"Quisiera que me dieran información sobre los requisitos para graduarme, no quiero tener sorpresas de último momento.",2
"Me molesta que no haya suficientes parqueaderos para bicicletas, las tengo que dejar amarradas en cualquier lado y me da miedo que las roben.",1
"Me gustaría saber si hay algún programa de voluntariado en la universidad, quiero ayudar a la comunidad y ganar experiencia.",2
"Sería bueno que pusieran más enchufes en las aulas, a veces se me descarga el portátil y no puedo tomar apuntes, ¡es frustrante!",3
"Exijo que revisen la calificación del parcial de física, porque estoy seguro de que hay un error y merezco una nota más alta.",4
"Exijo una investigación por el caso de acoso sexual que denuncié, no puedo creer que la universidad no esté haciendo nada al respecto.",4
"Solicito una constancia de estudios urgente, la necesito para aplicar a una beca y el plazo se vence pronto.",2
"Reclamo formalmente por la falta de seguridad en el parqueadero, mi moto fue rayada y nadie se hace responsable.",4
"Estaría genial que hubiera más talleres de habilidades blandas, como comunicación efectiva o liderazgo, ¡sería súper útil para el futuro!",3
"Demando una explicación por el aumento repentino en el costo de la matrícula, ¡no nos avisaron con tiempo y es un golpe duro!",4
"Necesito que me ayuden a encontrar un compañero de apartamento, estoy buscando alguien responsable y con quien pueda compartir gastos.",2
"Profe, ¿será que puede subir las diapositivas de la clase de ayer? Es que la señal de internet me falló horrible y no alcancé a copiar todo, ¡porfa!",2
"Me quejo de la mala organización de los eventos deportivos, siempre hay problemas con las inscripciones y los horarios.",1
"Me gustaría saber si hay algún programa de apoyo psicológico para estudiantes, estoy pasando por un momento difícil y necesito ayuda.",2
"Me parece injusto que nos obliguen a comprar los libros en la librería de la universidad, cuando son mucho más caros que en otros lados.",4
"Estoy súper molesto porque la cafetería siempre tiene las mismas opciones veganas, ¡necesitamos más variedad, por favor!",1
"Exijo que me devuelvan el dinero del curso de inglés que cancelé, ya pasaron dos meses y todavía no me han reembolsado nada.",4
"Me quejo de la lentitud del servicio de la biblioteca, siempre hay filas enormes y nunca encuentro los libros que necesito.",1
"Reclamo por la falta de transparencia en el proceso de selección para las becas, no entiendo por qué no me la dieron si cumplía con todos los requisitos.",4
"Reclamo por la discriminación que sufrí por parte de un profesor, hizo comentarios ofensivos sobre mi origen étnico.",4
"Sugiero que hagan una semana de la salud mental en la universidad, con charlas, talleres y actividades para promover el bienestar emocional.",3
"Estoy furioso porque la máquina de café de la biblioteca siempre está dañada, ¡necesito mi dosis de cafeína para estudiar!",1
"Creo que deberían mejorar la señal de wifi en la biblioteca, es súper lenta y se cae a cada rato, ¡es imposible estudiar así!",3
"Me quejo de la actitud de algunos profesores, son groseros y no están dispuestos a ayudar a los estudiantes, ¡deberían ser más amables!",1
"Estoy harto del ruido en la cafetería, es imposible concentrarse para estudiar o almorzar tranquilamente, ¡necesitamos un espacio más silencioso!",1
"Me quejo de la falta de comunicación entre los profesores y los estudiantes, nunca sabemos cuándo hay cambios en los horarios o en las evaluaciones.",1
"Sería genial que hicieran más actividades culturales en la universidad, como conciertos o obras de teatro, para despejarnos un poco.",3
"Sugiero que habiliten un espacio para que los estudiantes podamos calentar nuestra comida, a veces no tenemos tiempo de ir a la cafetería.",3
"Profe, necesito que suba las diapositivas de la clase de hoy, es que estaba súper trasnochado y no copié casi nada, porfa, porfa.",2
"Exijo una explicación sobre por qué me bajaron puntos en el trabajo final, yo cumplí con todos los requisitos y merezco una mejor nota.",4
"Creo que sería útil tener más zonas verdes en el campus, un lugar donde podamos relajarnos y disfrutar de la naturaleza.",3
"Me parece el colmo que cobren el parqueadero tan caro y las máquinas nunca sirvan, ¡siempre toca hacer fila para pagar en efectivo!",1
"Quisiera que me informaran sobre las opciones de prácticas profesionales que ofrece la universidad, necesito empezar a buscar una pronto.",2
"Creo que sería genial tener un huerto comunitario en la universidad, podríamos aprender sobre agricultura y comer alimentos saludables.",3
"Deberían poner más tomacorrientes en los salones, siempre hay alguien que necesita cargar el celular o el portátil y no hay dónde.",3
"Reclamo porque no hay suficientes libros disponibles en la biblioteca, siempre están prestados y no puedo hacer mis trabajos.",4
"Pongo mi reclamo por la pésima organización de los eventos universitarios, siempre hay problemas y todo sale mal.",4
Necesito saber si hay algún programa de tutorías para estudiantes que tenemos dificultades con alguna materia en específico.,2
"Estoy harto de que el internet en la biblioteca sea más lento que una tortuga con reuma, ¡no puedo ni buscar un artículo decente para mi ensayo!",1
"Levanto mi voz para reclamar que la seguridad en el campus es pésima, he escuchado de varios robos y me da mucho miedo.",4
"Me saca de quicio que los ascensores siempre estén dañados, ¡toca subir las escaleras con el peso de los libros y el portátil!",1
"Quisiera pedir que amplíen los horarios de atención de la biblioteca, a veces necesito estudiar hasta tarde y no puedo.",2
"No me parece justo que los profesores lleguen tarde a clase y nos hagan perder el tiempo, ¡uno viene hasta acá para aprender!",1
"Me indigna que la comida de la cafetería sea tan cara y de tan mala calidad, ¡uno paga un dineral por algo que no vale la pena!",1
"Es inaudito que no haya suficientes computadores disponibles en la sala de informática, siempre toca esperar horas para poder usar uno.",1
"Necesito saber si existe algún programa de apoyo financiero para estudiantes que tenemos hijos, es muy difícil estudiar y criar al mismo tiempo.",2
"Sería fantástico que organizaran más eventos deportivos y recreativos para los estudiantes, así podríamos hacer ejercicio y socializar.",3
Pongo este reclamo formal porque siento que hay favoritismo por parte de algunos profesores hacia ciertos estudiantes.,4
"Me parece absurdo que cobren por imprimir en la universidad, ¡debería ser un servicio gratuito para los estudiantes!",1
"Quiero saber cuándo abren las inscripciones para los cursos de idiomas, necesito empezar a estudiar inglés urgentemente para mi intercambio.",2
"Quisiera pedir que habiliten más salas de estudio grupales, a veces es difícil encontrar un lugar tranquilo para trabajar en equipo.",2
"Propongo que implementen un sistema de bicicletas compartidas en el campus, sería una forma de transporte más sostenible y saludable.",3
"Sugiero que creen un grupo de apoyo para estudiantes con problemas de salud mental, muchos necesitamos ayuda y no sabemos a dónde acudir.",3
"Propongo que organicen talleres sobre manejo del estrés y ansiedad para los estudiantes, estamos muy presionados con tantas tareas.",3
"Me molesta muchísimo que la plataforma virtual siempre se caiga cuando hay que entregar trabajos importantes, ¡es una tortura!",1
"Me frustra que no haya suficientes espacios para practicar deportes al aire libre, necesito despejarme y hacer ejercicio después de clase.",1
"Pongo el reclamo porque la profesora de química no explica nada bien, parece que estuviera hablando en otro idioma y nadie entiende.",4
"Reclamo formalmente la atención recibida en la oficina de admisiones, la señora que me atendió fue grosera y no resolvió mi problema.",4
"Presento este reclamo porque no se respetan los derechos de los estudiantes con discapacidad, faltan rampas y acceso adecuado.",4
"Sugiero que implementen un sistema de votación electrónica para elegir a los representantes estudiantiles, sería más fácil y transparente.",3
"Necesito que me orienten sobre cómo solicitar un certificado de notas, lo necesito urgentemente para una postulación.",2
"Presento mi reclamo formal porque el profesor de física nunca contesta los correos electrónicos, es imposible resolver las dudas así.",4
"Quiero solicitar información sobre los programas de intercambio estudiantil, me encantaría estudiar un semestre en el extranjero.",2
"Exijo que revisen la calificación del parcial de cálculo, siento que me calificaron mal y me están perjudicando el promedio, ¡esto no es justo!",4
"Estoy mamado de que los baños siempre estén sucios y sin papel higiénico, ¡parece una pocilga y no un lugar para estudiantes!",1
"Me gustaría saber si ofrecen algún tipo de descuento en el transporte público para estudiantes, sería una gran ayuda económica.",2
"Quisiera saber si van a abrir el curso electivo de fotografía este semestre, me dijeron que era buenísimo y me interesa mucho aprender.",2
"Reclamo la falta de transparencia en el proceso de selección para las monitorías, parece que siempre escogen a los mismos amigos.",4
"Creo que sería importante ofrecer cursos sobre habilidades blandas, como comunicación y liderazgo, son muy útiles para el futuro.",3
"Estoy harto de que siempre haya ruido en la biblioteca, la gente no respeta el silencio y no se puede estudiar tranquilo.",1
"Reclamo la falta de comunicación por parte de la administración, nunca nos enteramos de las decisiones importantes que toman.",4
"Me parece una falta de consideración que las clases duren tanto tiempo sin un descanso adecuado, ¡necesitamos estirar las piernas!",1
"Me gustaría saber si ofrecen algún tipo de apoyo psicológico para los estudiantes, a veces me siento muy solo y necesito hablar con alguien.",2
"Necesito que me ayuden a conseguir una beca para el próximo semestre, mis padres no pueden seguir pagando la universidad y no quiero dejar de estudiar.",2
"Propongo que organicen más eventos para fomentar la integración entre estudiantes de diferentes carreras, sería enriquecedor.",3
"Qué falta de respeto que pongan música a todo volumen en la cafetería durante las horas de estudio, ¡no nos dejan concentrarnos!",1
¿Podrían instalar paneles solares en los edificios para ahorrar energía y reducir el impacto ambiental?,2
"Estoy harto de tener que comprar libros obligatorios que son carísimos y que solo usamos una vez, ¡deberían buscar alternativas más económicas!",1
"Me parece terrible que el wifi del campus se caiga a cada rato, ¡necesito internet para investigar y hacer mis trabajos! Es una tortura.",1
¿Podrían mejorar la señalización en los edificios? A veces es difícil encontrar las aulas y las oficinas.,2
"Me gustaría que hubiera más becas para estudiantes de bajos recursos, para que todos tengan la oportunidad de estudiar.",2
"Sería genial que organizaran más talleres sobre habilidades blandas, como hablar en público y trabajo en equipo, ¡son súper útiles!",3
"Me están exigiendo un certificado que ya entregué hace meses, exijo que busquen en sus archivos y dejen de molestarme.",4
"Me gustaría que hubiera más variedad de comida vegetariana en la cafetería, siempre es lo mismo y es bastante aburrido.",2
"Creo que deberían crear un centro de apoyo psicológico para estudiantes, muchos necesitamos ayuda para manejar el estrés y la ansiedad.",3
"Me gustaría que hubiera más programas de intercambio estudiantil, para tener la oportunidad de estudiar en otros países.",2
"Me suspendieron injustamente por copiar en un examen, pido que revisen las pruebas porque yo no hice nada malo.",4
"Me gustaría que hubiera más espacios para practicar deportes al aire libre, como canchas de baloncesto y voleibol.",2
"Me están negando el título profesional porque dicen que me falta una práctica, reclamo que revisen mi hoja de vida porque ya cumplí con todas las horas.",4
"Creo que deberían crear un programa de mentoría entre estudiantes de diferentes semestres, ayudaría mucho a los que recién entramos.",3
"Me irrita que la comida de la cafetería sea tan cara y de mala calidad, ¡deberían mejorar el menú y los precios!",1
"Estoy furioso, pagué la matrícula a tiempo y ahora me dicen que tengo mora. ¡Esto es un error que deben solucionar urgente!",4
"Me parece un robo que cobren por el carnet estudiantil, ¡debería ser gratuito! Es una herramienta básica para identificarnos.",1
"Estoy cansado de las filas interminables en la secretaría, deberían implementar un sistema de citas online para agilizar los trámites.",1
"Deberían poner más enchufes en la biblioteca, uno nunca encuentra dónde conectar el portátil y la batería siempre se agota.",3
"¿Podrían poner más mesas y sillas en las zonas verdes? Es agradable estudiar al aire libre, pero no hay dónde sentarse.",2
"Estoy harto de que los ascensores siempre estén dañados, ¡tengo que subir ocho pisos a pie todos los días!",1
¿Podrían mejorar la iluminación en los parqueaderos? En la noche es muy oscuro y peligroso.,2
"Exijo una revisión justa de mi examen de cálculo, estoy seguro de que tengo más puntos de los que me calificaron, ¡no es justo!",4
"Oigan, profes, ¿será que pueden subir las diapositivas de las clases antes, así tenemos tiempo de leerlas y no llegar tan perdidos a clase?",2
"Me molesta mucho el ruido que hay en la biblioteca, la gente habla fuerte y no se puede estudiar tranquilo, ¡deberían controlar eso!",1
"Me enoja que los salones de clase estén sucios y desordenados, ¡deberían contratar a alguien que los limpie después de cada clase!",1
"Me gustaría que hubiera más convenios con empresas para hacer prácticas profesionales, necesitamos experiencia laboral para conseguir trabajo.",2
"Me anularon un parcial sin justificación alguna, pido que revisen las cámaras de seguridad y verifiquen que yo no hice trampa.",4
"Es inaceptable que los baños del edificio de ingeniería siempre estén sucios y sin papel higiénico, ¡es cuestión de higiene básica!",1
"Sugiero que hagan más actividades culturales en el campus, como conciertos y obras de teatro, para que la universidad no sea solo estudio.",3
"Propongo crear un club de debate, sería una excelente forma de desarrollar nuestras habilidades de argumentación y pensamiento crítico.",3
"Creo que deberían crear un programa de tutorías personalizadas para estudiantes con dificultades académicas, para que nadie se quede atrás.",3
"Presenté una solicitud de cambio de grupo hace dos semanas y aún no me dan respuesta, ¡necesito saber si me lo aprobaron o no!",4
"Me negaron la homologación de una materia que ya aprobé en otra universidad, exijo que revisen mi caso porque tengo todos los documentos.",4
"Sería genial que organizaran más eventos deportivos, como torneos y campeonatos, para fomentar la actividad física y la integración.",3
"Me indigna la falta de respeto de algunos profesores, que llegan tarde, no preparan las clases y no responden los correos electrónicos.",1
¿Podrían poner más bebederos en los pasillos? Uno siempre tiene sed y no es práctico tener que ir hasta la cafetería.,2
"Me fastidia que las fotocopiadoras siempre estén fuera de servicio, uno necesita imprimir trabajos y no puede.",1
"Es frustrante que la plataforma virtual sea tan lenta y se caiga a cada rato, dificulta mucho la entrega de trabajos y la comunicación.",1
"Me rechazaron la solicitud de grado porque dicen que me falta un crédito, reclamo que revisen mi historial académico porque estoy seguro de que cumplo con todos los requisitos.",4
"Me cobraron un valor extra en la matrícula que no entiendo, necesito que me expliquen por qué y me devuelvan ese dinero.",4
"Sería bueno que organizaran jornadas de salud gratuitas en el campus, con exámenes médicos y charlas sobre prevención de enfermedades.",3
"No me dieron el cupo para la materia que necesitaba para graduarme, reclamo que me den prioridad porque estoy a punto de terminar la carrera.",4
"Estoy harto de que los profesores lleguen tarde a clase, ¡uno tiene otras cosas que hacer y el tiempo es valioso!",1
"Quisiera saber si podrían considerar abrir la biblioteca los fines de semana, muchos trabajamos entre semana y necesitamos ese espacio.",2
"Me están cobrando intereses por una deuda que ya pagué, exijo que eliminen esos cargos y me den un certificado de paz y salvo.",4
"Quisiera que habilitaran más salas de estudio grupales, siempre están llenas y es difícil encontrar un espacio para trabajar con mis compañeros.",2
"Sugiero que implementen un sistema de bicicletas públicas en el campus, sería una forma ecológica de moverse entre los edificios.",3
"Deberían ofrecer cursos de idiomas más flexibles, con horarios que se adapten a los estudiantes que trabajamos.",3
"Sugiero que creen un programa de voluntariado para ayudar a la comunidad, sería una forma de retribuir a la sociedad y aprender nuevas habilidades.",3
"Podrían poner más máquinas expendedoras de snacks y bebidas, sobre todo en los edificios donde tenemos clases largas.",3
"Me molesta que los baños siempre estén sucios, deberían poner más personal de limpieza o revisar más seguido.",1
"Estoy harto de que siempre haya fila en la cafetería, a veces pierdo tiempo de clase esperando la comida.",1
"Me parece injusto que nos cobren por usar el gimnasio, debería ser gratuito para todos los estudiantes, es un derecho.",4
"Sugiero que hagan actividades de integración entre estudiantes de diferentes carreras, para conocernos más y hacer amigos.",3
"Quisiera pedir que organicen más ferias de empleo, para tener más oportunidades de conseguir prácticas o trabajo.",2
"Sugiero que creen un programa de mentorías entre estudiantes de diferentes semestres, sería muy útil para los nuevos.",3
"Podrían poner más bebederos de agua en los edificios, es importante mantenerse hidratado durante las clases, piénsenlo.",3
"Me molesta que no haya suficientes enchufes en los salones, siempre toca pelearse por un toma corriente, qué estrés.",1
"Sería genial que pusieran más zonas de estudio al aire libre, tipo con mesitas y wifi, para poder estudiar tranquilos.",3
"No me parece que el parqueadero sea tan costoso, deberían tener tarifas más económicas para los estudiantes.",4
"Me quejo de que la biblioteca siempre está muy llena, es imposible encontrar un puesto para poder concentrarme.",1
"Propongo que creen un programa de voluntariado para ayudar a la comunidad, podríamos hacer algo por los demás, seria bueno.",3
"Profe, necesito que explique mejor los temas, siento que va muy rápido y no alcanzo a entender bien para el parcial.",2
"Me parece una falta de respeto que algunos profesores lleguen tarde a clase, nos hacen perder el tiempo a todos.",4
"Reclamo que no hay suficientes espacios para parquear las bicicletas, siempre toca dejarlas amarradas en cualquier lado.",4
"Estoy harto de que el wifi se caiga a cada rato, es imposible hacer cualquier cosa si no hay internet estable.",1
"Quiero pedir que haya más flexibilidad con los horarios de las clases, a veces es difícil cuadrar todo, si es posible.",2
"Me quejo de que los baños no tienen papel higiénico ni jabón, es algo básico y necesario, por favor tenganlo en cuenta.",1
"Reclamo que no hay suficientes becas para estudiantes de bajos recursos, muchos no pueden seguir estudiando por falta de dinero.",4
"Me quejo de que la comida de la cafetería es muy cara y no es muy buena, podrían mejorar la calidad y bajar los precios.",1
"Me quejo de que los horarios de atención de la biblioteca son muy cortos, deberían ampliarlo para poder estudiar más tiempo.",1
"No me parece bien que nos obliguen a asistir a eventos que no son relevantes para nuestra carrera, es una pérdida de tiempo.",4
"Sería bueno que hubiera más actividades deportivas, como torneos o clases grupales, para mantenernos activos.",3
"Me quejo de que hay mucho ruido en los pasillos durante las clases, la gente no respeta el silencio, deberían controlarlo.",1
"Reclamo que no hay suficientes computadores en la sala de sistemas, siempre toca esperar para poder usar uno.",4
"Reclamo que no hay suficientes profesores para algunas materias, las listas de espera son muy largas, una solución por favor.",4
"Necesito que mejoren la señalización dentro del campus, a veces es difícil encontrar los salones, me pierdo mucho.",2
"Reclamo que no hay suficientes programas de apoyo psicológico para los estudiantes, a veces necesitamos ayuda profesional.",4
